date,retm1,retm2,retm3,retm4,retm5,retm6,retm7,retm8,retm9,retm10,retm11,retm12,retm13,retm14,retm15,retm16,retm17,retm18,retm19,retm20,retm21,retm22,retm23,retm24,retm25,retme1,retme2,retme3,retme4,retme5,retme6,retme7,retme8,retme9,retme10,retme11,retme12,retme13,retme14,retme15,retme16,retme17,retme18,retme19,retme20,retme21,retme22,retme23,retme24,retme25
20100630,-6.47027,-3.61778,-3.93029,-4.60485,-8.67073,-7.48803,-0.2374,-4.35552,-5.32396,-7.07247,-6.88493,-7.65756,-7.11175,-6.66632,-7.17061,-5.71486,-5.91242,-8.90488,-5.08227,-5.20055,-8.71693,-9.69203,-10.9181,-9.81567,-10.635,-9.4687,-4.92658,-5.58804,-5.66486,-7.98758,-6.67983,-3.2396,-4.25235,-5.86271,-8.55199,-7.41566,-6.00035,-5.51825,-5.93349,-7.58102,-7.43779,-6.46163,-7.82786,-7.1744,-8.96501,-11.3564,-10.4842,-8.1078,-8.08387,-11.6149
20100730,6.25135,8.824344,8.039668,9.427201,9.822509,8.400575,6.810791,6.14152,6.813669,11.84323,4.340165,3.12093,6.222567,6.998135,9.462389,5.842761,5.839687,6.457099,9.143043,12.04277,6.057415,4.122721,9.449669,3.426523,10.98091,5.579848,4.094439,7.818561,8.40979,8.253115,4.883206,5.502714,6.949341,5.615662,7.379951,3.871197,5.203809,5.884847,6.024082,7.488639,4.03952,5.699371,6.007757,7.223055,8.732729,4.04994,5.404469,6.183268,6.122472,8.039432
20100831,-4.5484,-3.00701,-3.89445,-4.83485,-8.04694,-4.06949,-6.39278,-5.28563,-6.80096,-4.08929,-2.83467,-3.00398,-2.84697,-4.76781,-10.0967,-6.92229,-5.70492,-3.36978,-1.96228,-9.39318,-7.25687,-1.5888,-4.63134,-5.77726,-4.14798,-8.68418,-6.9693,-7.10744,-7.67243,-7.96134,-7.38049,-5.90033,-6.61864,-7.06338,-7.51568,-5.74909,-4.30402,-3.66395,-6.38745,-4.93026,-6.93293,-6.10758,-4.67214,-4.21731,-9.43852,-6.22377,-5.4064,-5.33069,-7.56491,-8.82381
20100930,6.675624,13.60276,10.35148,9.79346,14.32773,7.041791,8.214132,11.48444,7.038275,14.6975,13.19327,8.002016,8.25701,12.37294,13.7926,9.407262,6.188914,8.569754,7.588487,9.498676,8.593076,8.809877,9.314979,14.79058,13.99176,10.12129,11.95556,12.52207,11.07296,13.71185,8.849177,11.47248,9.585368,10.72329,15.14666,11.05915,8.95305,11.51276,12.17344,12.2769,8.874315,8.608016,8.964346,11.43801,11.93127,8.510514,9.836609,11.43267,11.3922,14.81039
20101029,6.438126,-3.66301,2.565121,4.241112,3.861341,6.003561,1.540702,5.698407,5.060534,4.187614,4.148869,4.704641,4.45238,6.054066,5.922288,0.630552,4.293943,2.627578,1.408715,5.196319,0.688425,2.496495,4.283988,5.480827,4.84672,4.199746,5.003154,5.71413,3.784798,4.260099,3.360443,4.174904,4.296313,2.91498,3.395808,5.302215,3.498472,3.195639,5.700602,5.318288,4.125132,3.493806,2.707002,4.608015,4.58412,4.877294,3.858053,6.516305,5.266052,4.107006
20101130,-0.61736,-2.97151,0.485581,-0.57886,2.518386,0.811837,-0.79107,1.756772,0.050009,0.66293,1.573677,0.309446,2.648287,2.619604,4.00694,-3.07805,-0.26594,-0.52903,3.067643,5.322883,0.493483,-0.24885,1.391497,2.437323,7.280405,-2.04362,0.086655,2.736144,-0.44543,0.624842,0.804626,2.972984,2.257541,4.661155,3.197439,3.529836,2.357733,3.970459,3.695284,3.812246,2.322664,0.727741,2.526749,4.675496,6.605143,2.3566,2.509847,4.578049,2.741237,5.435072
20101231,10.2489,14.07744,10.26952,15.32897,10.74269,9.128053,10.86723,6.103552,10.23276,7.458035,4.635772,5.922868,6.111536,6.609624,5.723063,7.112162,5.856121,3.683505,5.760215,4.932284,6.600851,7.812876,5.362315,5.732379,2.435033,11.30693,10.55389,9.579635,12.89827,11.06338,8.006719,8.007986,7.06323,8.697133,8.259143,7.275069,6.387237,7.241449,8.456574,7.522947,8.214021,5.757249,7.192944,5.737954,5.869402,7.970702,8.143281,7.646773,7.253119,6.234768
20110131,5.786533,2.859769,0.195729,4.202745,1.077464,1.875671,3.462799,2.007746,1.149653,1.722642,1.60518,1.333732,2.6256,-0.13675,-5.23906,3.048175,3.925545,1.452786,2.484197,2.327825,1.947598,1.698524,1.023113,1.209062,1.106981,6.946243,3.492467,1.679841,3.700185,3.52237,3.009265,1.228069,0.832616,-0.15778,1.545365,1.163209,1.470107,0.68177,0.531434,1.217762,-0.69338,2.137948,1.331764,1.716816,0.413975,0.610484,2.115377,2.588549,0.172082,1.141504
20110228,3.94622,1.243374,1.752437,4.687358,3.344004,2.116389,-0.11933,3.507741,5.55616,4.10641,4.054702,3.404533,3.700859,5.990835,3.095828,5.109279,5.328821,4.100693,4.65445,3.806285,5.890373,5.478074,3.798563,3.743551,4.239491,1.618494,2.554857,2.820591,4.198692,4.220714,7.225687,3.471777,2.453053,4.408315,5.797105,3.908324,5.167153,2.822101,4.659995,6.722391,7.248303,4.615908,4.027206,5.531831,4.764189,7.876937,5.441883,5.131378,4.360141,6.447486
20110331,-5.24134,-0.19426,-1.55423,1.538025,2.983812,0.028047,-2.21688,1.983546,1.619392,3.159983,0.799523,-1.31656,0.445775,0.763607,2.555341,-1.00245,-1.03525,-0.33485,0.134676,1.140809,0.769308,1.13275,2.610227,1.997958,4.843591,-3.89203,-0.55892,0.372136,3.064843,2.327893,1.141223,-0.02559,1.455728,2.379887,2.381397,0.732531,1.076183,2.759913,1.905667,2.785561,-0.87091,1.519657,2.356574,3.230159,3.806045,0.443686,1.600409,2.997282,1.35163,5.775922
20110429,1.168065,4.553009,6.428482,4.456395,3.74878,-1.03432,4.490893,3.414024,3.985975,2.391541,1.416269,0.668078,4.214672,5.369228,1.42956,-2.34542,3.283493,3.757903,2.34158,3.713357,-0.70805,3.114543,0.764906,0.585885,2.723037,-0.83541,0.666851,2.637306,1.578049,1.920509,2.10716,1.324572,2.595137,3.374383,2.501174,0.129604,2.285428,2.88902,2.469193,2.574094,0.72782,1.532716,2.430103,2.730546,1.929878,-0.08032,0.533634,1.094811,2.341882,1.518257
20110531,-3.43595,-2.32786,1.709214,1.061076,-0.75955,-1.0373,-0.28265,-1.35959,-1.75251,1.06046,-2.07543,-0.98217,-0.56446,0.11545,-0.74248,-2.32911,-3.76819,-3.48494,-1.57025,-2.92557,-3.35884,-3.84534,-3.29358,-2.50014,-3.53088,-2.05421,-3.92038,-2.29043,-1.09,-1.43732,-2.48344,-1.84818,-0.53086,0.155499,0.548132,-1.34975,-1.55527,-1.84299,-0.46806,-1.94392,-3.86461,-2.40042,-1.14803,-0.56908,0.563097,-4.48991,-5.10922,-3.68179,0.723874,-3.10616
20110630,-4.77978,0.025755,-3.42413,-0.60866,-2.95339,-5.13752,-2.41178,-0.6263,-1.43025,0.254366,-2.81008,-3.31434,-1.38689,-0.03771,-0.85122,-2.6246,-2.95868,-1.99654,-1.81835,-2.43758,-4.44548,-3.93893,-1.54727,-0.78049,0.983381,-5.23564,-4.2639,-2.86086,-2.63547,-2.66616,-3.13874,-1.06552,-0.82745,-1.58204,-1.43219,-4.68406,-2.79943,-0.98553,-0.98812,-0.00842,-2.21366,-0.84423,-1.45034,-1.40566,-1.66002,-3.61212,-3.00088,-1.57559,-0.73868,-1.16066
20110729,-4.25663,-5.28944,0.168528,4.946315,-1.59141,-3.7834,-1.43883,-4.56961,-4.35366,-3.29129,-3.65371,-2.49189,0.793103,-4.33917,-0.32757,-1.7869,-3.80793,-1.5998,-3.26652,-3.4497,-2.48117,-3.08378,-2.26608,-2.35734,-1.50852,-1.60149,-4.0639,-1.3786,-2.66716,-3.51181,-2.27902,-2.76844,-3.56152,-4.00306,-2.31165,-1.98015,-2.47472,-1.37501,-2.57753,-3.32895,-2.13308,-3.10951,-3.74336,-4.0055,-3.05553,-1.0249,-2.28493,-2.40366,-3.36522,-2.5878
20110831,-13.8747,-11.7609,-11.9465,-10.5027,-10.1723,-5.21722,-4.31409,-8.30629,-6.60849,-11.3515,-1.50241,-3.11339,-2.40821,-6.97813,-9.05888,-1.4159,-0.65291,-4.32545,-5.67402,-10.9663,-2.13774,-2.43024,-5.3396,-4.85071,-8.30782,-12.4229,-11.5098,-9.28296,-12.029,-11.5674,-9.37153,-7.42975,-6.94727,-9.48714,-12.6448,-6.89433,-5.45173,-5.50521,-7.04376,-9.69906,-7.79296,-5.44471,-5.69818,-8.97641,-10.1114,-9.20018,-5.66658,-8.84331,-7.22291,-10.843
20110930,-13.6638,-16.4445,-13.2316,-18.8752,-13.6932,-3.97996,-7.3389,-11.1881,-9.78194,-13.3011,-3.59169,-7.57933,-7.50073,-5.67986,-16.6382,-1.68793,-3.80957,-7.10183,-14.2707,-18.3757,-3.45285,-6.07164,-1.2869,-4.92035,-16.7177,-15.5184,-11.5521,-10.8402,-11.9646,-14.3715,-9.95865,-7.15301,-9.70074,-10.4994,-14.7368,-6.11684,-8.11339,-8.80742,-10.6165,-14.9247,-5.56642,-6.11138,-8.34575,-11.059,-16.0914,-7.85571,-7.38731,-8.3044,-11.5302,-15.1879
20111031,13.84612,19.69858,19.35895,19.58624,22.20368,14.81932,16.59956,14.80043,19.88802,23.87866,10.18614,13.09253,12.23276,13.80145,24.48388,7.586593,9.637468,9.582803,12.58366,16.21536,5.199327,4.445552,7.784935,11.11409,13.43957,10.68454,11.10389,10.8338,15.49139,17.69979,9.38831,14.52709,14.42584,15.93711,19.69621,10.4754,11.32561,13.06833,14.06103,18.89253,6.102703,9.484558,9.072242,10.63524,16.48093,6.55255,9.080984,9.780951,12.88625,14.72277
20111130,-4.44257,-13.4736,-2.38793,-2.60639,-3.92592,-4.75881,-1.29562,-3.55132,0.276957,2.568629,-1.84169,0.749057,1.492618,-1.73454,-2.12175,0.006415,-0.00308,1.205258,1.755221,-2.84073,0.878474,0.954298,-0.91099,0.578414,-1.15522,-8.48405,-5.62481,-6.11806,-3.88022,-4.28673,-4.32066,-1.48551,-2.42601,0.267039,0.518856,-1.36468,0.274357,0.967797,0.431894,-3.06178,-1.86095,-0.13947,0.080417,0.555031,-1.57995,-0.14168,0.721734,1.558504,-0.24939,-1.05108
