DATE,max1ud01,max1ud02,max1ud03,max1ud04,max1ud05,max1ud06,max1ud07,max1ud08,max1ud09,max1ud10,imax1ud01,imax1ud02,imax1ud03,imax1ud04,imax1ud05,imax1ud06,imax1ud07,imax1ud08,imax1ud09,imax1ud10,max1cimax1c11,max1cimax1c12,max1cimax1c13,max1cimax1c14,max1cimax1c21,max1cimax1c22,max1cimax1c23,max1cimax1c24,max1cimax1c25,max1cimax1c31,max1cimax1c32,max1cimax1c33,max1cimax1c34,max1cimax1c35,max1cimax1c41,max1cimax1c42,max1cimax1c43,max1cimax1c44,max1cimax1c45,max1cimax1c52,max1cimax1c53,max1cimax1c54,max1cimax1c55,max1cimax1c51,max1cimax1c15
19671031,-0.029958,-0.049704,-0.020378,-0.030635,-0.027837,-0.054415,0.024160,-0.030305,-0.039239,-0.012375,-0.039572,-0.022562,0.004195,-0.026912,-0.046446,-0.039708,-0.006029,-0.044632,-0.066967,-0.018507,-0.034818,-0.053105,-0.036992,,-0.028138,-0.021564,-0.033705,-0.077136,,-0.035933,-0.017316,-0.058239,-0.028491,-0.015543,-0.024257,0.077955,-0.011136,-0.019775,-0.082919,-0.064953,-0.053486,-0.021593,-0.030090,0.025573,
19671130,0.003954,0.006224,0.004565,0.006617,0.017806,0.007978,0.000405,0.026569,0.024013,-0.018882,-0.001671,0.015994,0.005298,0.008300,0.001012,0.000816,0.009121,0.027202,0.020545,0.000118,0.002935,0.015466,0.027288,,0.014509,0.000666,-0.011245,0.103234,,0.061765,0.016381,0.010746,0.013744,0.038996,-0.149107,-0.012196,-0.007064,0.020468,0.028804,,0.103939,0.004628,0.006056,0.111111,
19671229,0.037849,0.023469,0.032779,0.022413,0.011695,0.034671,0.039757,0.051120,0.070366,0.108398,0.025453,0.029208,0.013807,0.042004,0.032339,0.035622,0.027387,0.074482,0.075746,0.100272,0.028869,0.033195,-0.006250,-0.022222,0.025107,0.037272,0.035608,0.031222,,-0.016228,0.004007,0.025788,0.054510,0.034769,0.013088,0.054472,0.068405,0.030364,0.078830,0.055760,0.065974,0.094229,0.092133,-0.011985,
19680131,-0.006364,-0.028387,-0.048445,-0.048075,-0.044739,-0.066989,-0.071048,-0.033790,-0.034487,-0.001855,-0.023655,-0.018135,-0.061494,-0.056012,-0.065650,-0.040372,-0.046599,-0.038225,-0.028651,-0.010638,-0.017410,-0.050942,-0.034545,0.001412,-0.037950,-0.055118,-0.041331,-0.148176,,-0.089077,-0.045855,-0.063590,-0.034327,-0.004530,-0.209524,-0.147463,-0.048604,-0.051366,-0.008929,0.107486,-0.058984,-0.009369,-0.022914,,
19680229,-0.024397,-0.021685,-0.027586,-0.037176,-0.047164,-0.030368,-0.036037,-0.071806,-0.057954,-0.098036,-0.026195,-0.018540,-0.024045,-0.040941,-0.033448,-0.026808,-0.052813,-0.057819,-0.066075,-0.097738,-0.023702,-0.023620,0.018248,-0.054304,-0.025198,-0.026912,-0.041236,-0.047731,-0.117354,-0.007037,-0.059101,-0.029582,-0.048017,-0.042438,,0.015744,-0.032255,-0.066623,-0.066089,0.038040,-0.009922,-0.047754,-0.084298,-0.125828,-0.071429
19680329,0.005563,-0.008107,0.001908,0.007607,0.000598,0.003482,0.015130,0.025242,0.025305,0.004531,0.010076,-0.008733,-0.009655,-0.006431,0.000473,0.010273,0.028693,0.030449,0.018427,0.007858,0.003385,-0.012641,-0.014612,-0.019914,0.009285,-0.004957,-0.001881,0.033316,-0.134955,-0.020408,-0.013712,0.010843,0.031821,-0.002460,0.029561,0.040445,0.016860,0.011468,0.021779,-0.014733,-0.022312,0.047723,0.011160,,
19680430,0.055113,0.071351,0.070507,0.095684,0.122957,0.107714,0.130224,0.120596,0.175153,0.168427,0.072511,0.086587,0.084140,0.095125,0.105012,0.121475,0.138134,0.130052,0.155789,0.149775,0.065012,0.055155,0.063583,0.062651,0.085650,0.082138,0.089935,0.116654,0.059060,0.123663,0.105964,0.112065,0.128024,0.166634,0.123128,0.134970,0.109518,0.124413,0.145688,0.170662,0.224497,0.172285,0.155537,,
19680531,0.012243,0.028417,0.008352,0.013377,0.035459,0.055471,0.017795,0.061607,0.061988,0.083154,0.013143,0.025136,0.000406,0.020944,0.047453,0.045616,0.055973,0.043038,0.066746,0.096320,0.029882,-0.001449,0.033595,0.034483,-0.000440,0.007510,0.035541,0.064465,0.149580,0.001292,0.040225,0.057208,0.054309,0.085800,-0.017804,0.005256,0.038792,0.047741,0.059732,0.067302,0.060691,0.041057,0.087683,-0.051094,
19680628,0.022208,0.015144,0.028379,0.000225,0.001335,0.003781,0.003525,-0.009839,-0.008535,-0.006378,0.013587,0.024750,0.007497,0.023828,-0.000354,0.017784,-0.010112,0.003622,-0.005318,-0.008688,0.021590,0.009758,-0.047752,0.056338,0.002982,0.018900,0.014591,-0.015013,,-0.001419,0.008198,0.009179,-0.012325,0.040410,-0.042373,-0.013450,-0.011087,0.002166,-0.001836,,-0.034218,0.002170,-0.008391,,
19680730,0.016588,-0.014286,-0.042084,-0.033056,-0.027625,-0.023780,-0.043040,-0.050896,-0.034656,-0.027104,0.001441,-0.019901,-0.034309,-0.029316,-0.035907,-0.027802,-0.036175,-0.056693,-0.043254,-0.016841,0.000577,0.005180,-0.027082,-0.066471,-0.024176,-0.043957,-0.044053,-0.063400,-0.039856,-0.020472,-0.025973,-0.027732,-0.022819,-0.085505,-0.064614,-0.045174,-0.033761,-0.051487,-0.044803,-0.055612,-0.021917,-0.062792,-0.021966,-0.056945,
19680830,0.016230,0.003785,0.019935,0.015043,0.030055,0.021496,0.025038,0.011844,0.018107,0.037379,0.010332,0.009783,0.012494,0.020029,0.022972,0.025606,0.030977,0.024771,0.032726,0.033671,0.007330,0.019190,0.014390,0.022399,0.016497,0.008508,0.029392,0.030820,0.080044,0.010669,0.027033,0.021981,0.044016,0.048208,-0.083250,0.008812,0.032172,0.019326,0.031167,-0.046374,0.015008,0.017887,0.031978,,
19680930,0.038152,0.027070,0.037590,0.030046,0.046201,0.055247,0.074523,0.069995,0.089294,0.074984,0.046082,0.025844,0.032159,0.049782,0.026955,0.059405,0.072486,0.093643,0.060112,0.063955,0.036191,0.030871,-0.003290,0.022321,0.023734,0.031965,0.032879,0.091043,0.078571,0.074672,0.048433,0.037767,0.062788,0.054722,0.108447,0.082048,0.066279,0.080593,0.046149,0.136986,0.039050,0.121901,0.068706,0.007082,
19681031,-0.004590,0.029580,0.004583,0.026383,0.011840,0.008951,-0.000795,-0.001194,-0.000441,-0.034967,0.009970,0.018513,0.024274,0.002073,0.021973,0.013004,-0.007545,-0.004564,-0.014055,-0.018982,0.008914,0.018789,0.037890,0.036251,0.017231,0.014866,0.015658,-0.003829,,0.028261,0.001526,0.028143,-0.010381,-0.014634,0.039214,-0.034957,0.006007,-0.002842,-0.002263,0.056679,-0.035609,-0.008090,-0.020184,-0.155963,
19681129,0.052410,0.039926,0.068649,0.053138,0.059576,0.048062,0.096694,0.078438,0.058636,0.087127,0.044359,0.066242,0.068929,0.057343,0.057536,0.058277,0.056822,0.089052,0.080665,0.065711,0.040494,0.077815,0.078941,0.086939,0.071025,0.067266,0.048129,0.048010,0.074442,0.079065,0.038797,0.057048,0.052517,0.110057,0.087995,0.057863,0.089207,0.093224,0.082767,0.108254,0.055571,0.075226,0.070647,0.239437,
19681231,-0.035690,-0.043528,-0.024049,-0.050824,-0.022578,-0.041157,-0.025799,-0.026342,-0.026328,-0.016656,-0.047618,-0.038037,-0.021347,-0.037345,-0.027399,-0.035977,-0.027688,-0.021342,-0.014966,-0.015858,-0.041925,-0.017153,-0.035288,0.159089,-0.055443,-0.030542,-0.023066,0.005231,-0.036305,-0.033179,-0.037082,-0.037685,-0.023183,0.008595,-0.052759,-0.040868,-0.026145,-0.030047,-0.008450,-0.102136,-0.052757,-0.021144,-0.018049,-0.091076,
19690131,0.005348,-0.016140,-0.005115,-0.009178,-0.003941,-0.015438,-0.008213,-0.009747,-0.006652,-0.016137,-0.012301,0.002774,-0.001099,0.002412,-0.003005,-0.010956,-0.009813,-0.015487,-0.035306,0.001275,-0.007621,0.007883,0.031027,-0.023290,-0.003663,-0.003903,-0.017786,0.002338,0.178082,-0.006808,-0.020173,-0.002403,-0.014390,-0.010724,0.044082,0.041827,-0.005331,-0.023502,-0.028803,0.037092,-0.029069,0.021818,-0.017181,-0.125494,0.007519
19690228,-0.034950,-0.031736,-0.053685,-0.037723,-0.062781,-0.065965,-0.085791,-0.077683,-0.100820,-0.116993,-0.028427,-0.043249,-0.048755,-0.054351,-0.075969,-0.070982,-0.073237,-0.071994,-0.089004,-0.106919,-0.031843,-0.032954,-0.055087,0.000410,-0.033618,-0.044902,-0.061863,-0.048576,,-0.027902,-0.081077,-0.071455,-0.064401,-0.065432,-0.122413,-0.081508,-0.099276,-0.069643,-0.081839,-0.118451,-0.132127,-0.102830,-0.105100,-0.200919,
19690328,0.019134,0.028573,0.039280,0.041450,0.017714,0.028451,0.035897,0.034230,0.015703,0.024372,0.035092,0.029160,0.032702,0.033378,0.023176,0.052493,0.020664,0.012355,0.017729,0.027143,0.019863,0.033922,0.030348,0.032714,0.045878,0.028484,0.044921,0.008530,0.099927,0.029992,0.039459,0.012133,0.004246,-0.005274,0.009827,0.039788,0.049528,0.032857,0.019939,-0.010369,0.050852,-0.005234,0.023701,0.001325,-0.007668
19690430,0.038878,0.015243,0.014679,0.028425,0.020500,0.007033,0.015250,0.016900,-0.000274,0.018571,0.028567,0.005459,0.032993,0.020120,0.014778,0.021839,0.018481,0.003174,0.011736,0.012441,0.025714,0.020247,0.024080,,0.011884,0.032742,0.021781,0.004699,-0.094833,-0.031297,0.026279,0.019244,0.000423,0.019111,0.018188,0.011734,0.009454,0.021761,0.012710,0.020182,0.032671,0.001904,0.012350,-0.146517,
19690529,0.014878,0.008491,0.008389,0.006131,0.013461,-0.006613,-0.019359,-0.005766,-0.024390,0.004520,0.003793,0.023766,-0.005399,0.005790,0.000470,-0.001199,-0.003549,-0.013087,-0.004413,-0.003644,0.008003,0.025213,0.051334,-0.021277,0.019292,-0.001521,-0.005086,0.023212,-0.120842,0.023675,-0.001339,0.001159,-0.003300,-0.004069,-0.055991,-0.045658,-0.005255,-0.011219,-0.007205,-0.048438,-0.021951,-0.017672,-0.002095,-0.109344,
19690630,-0.031921,-0.055236,-0.070292,-0.067306,-0.072441,-0.080992,-0.087685,-0.092202,-0.121338,-0.147806,-0.035769,-0.067864,-0.065600,-0.053346,-0.087160,-0.062797,-0.085084,-0.099524,-0.138472,-0.150913,-0.038284,-0.044585,-0.124964,,-0.072183,-0.065082,-0.066435,-0.081850,-0.170455,-0.068093,-0.063848,-0.073254,-0.097675,-0.138427,-0.061329,-0.093323,-0.078713,-0.087413,-0.130143,-0.185879,-0.095382,-0.095307,-0.147726,-0.334393,
19690731,-0.057515,-0.055638,-0.044957,-0.074859,-0.068669,-0.067499,-0.061957,-0.081820,-0.077363,-0.125381,-0.054247,-0.048044,-0.064457,-0.063069,-0.067460,-0.081894,-0.075021,-0.078774,-0.077334,-0.113815,-0.056075,-0.063271,-0.066905,-0.025289,-0.046597,-0.064240,-0.053808,-0.078209,-0.039576,-0.045531,-0.069160,-0.094388,-0.076258,-0.101337,-0.099662,-0.043413,-0.085153,-0.071941,-0.067216,-0.116548,-0.033545,-0.112091,-0.102977,-0.207143,
19690829,0.031960,0.035367,0.054599,0.048472,0.059337,0.058146,0.083795,0.062042,0.062065,0.069731,0.037921,0.054634,0.051230,0.046490,0.068629,0.071636,0.059229,0.060634,0.070571,0.063135,0.029272,0.052705,0.037359,0.078826,0.053030,0.034315,0.068982,0.057616,0.049838,0.060710,0.055497,0.058511,0.064534,0.078580,0.098951,0.064942,0.097016,0.055022,0.075710,0.032804,0.083336,0.065566,0.061902,,0.174076
19690930,-0.035473,-0.000200,-0.026538,-0.011933,-0.040250,-0.020763,-0.010591,-0.022556,-0.048413,-0.042569,-0.017662,-0.023860,-0.043670,-0.034239,-0.013705,-0.006547,-0.017447,-0.038179,-0.024115,-0.021715,-0.019908,-0.010979,-0.000472,0.080214,-0.000047,-0.046250,-0.009908,-0.023852,0.054830,-0.054079,-0.054328,-0.004430,-0.010514,-0.015622,-0.015492,0.002946,-0.019671,-0.022787,-0.013599,-0.059311,-0.028069,-0.078085,-0.030057,-0.060782,
19691031,0.060510,0.045185,0.057504,0.046295,0.065767,0.053914,0.050650,0.081164,0.097028,0.073244,0.040926,0.061334,0.066348,0.044580,0.061455,0.063039,0.079508,0.088093,0.071644,0.062596,0.043463,0.089193,0.074286,0.090912,0.050286,0.042090,0.079815,0.108298,0.129983,0.064841,0.064966,0.040257,0.081997,0.081504,0.066400,0.022269,0.095398,0.077469,0.043697,0.174394,0.084874,0.094938,0.080876,0.006131,
19691128,-0.027862,-0.017025,-0.037088,-0.042850,-0.034720,-0.032655,-0.039981,-0.046994,-0.053642,-0.061744,-0.030923,-0.019908,-0.035950,-0.038669,-0.035738,-0.036121,-0.034437,-0.028633,-0.060332,-0.056871,-0.020577,-0.035062,-0.004970,-0.097016,-0.042587,-0.036876,-0.037776,-0.039951,,-0.052495,-0.038975,-0.031398,-0.022635,-0.048071,-0.095974,-0.039548,-0.045620,-0.033166,-0.055772,-0.077029,-0.104392,-0.032113,-0.061652,,
19691231,-0.015907,-0.031515,0.006117,-0.021672,-0.015226,-0.015480,-0.044756,-0.034008,-0.038467,-0.071162,-0.008396,-0.028781,-0.027606,-0.018120,0.001976,-0.024935,-0.020838,-0.032458,-0.047533,-0.071984,-0.021771,-0.033257,-0.036719,0.003190,0.005145,-0.014574,0.008653,-0.050075,-0.110595,-0.002914,-0.039716,-0.004781,-0.013281,-0.072844,-0.062362,-0.013834,-0.027297,-0.026321,-0.060391,0.033747,-0.049908,-0.037340,-0.056798,,
19700130,-0.054564,-0.069676,-0.057672,-0.085702,-0.076296,-0.077922,-0.088178,-0.107954,-0.105085,-0.109283,-0.061711,-0.071128,-0.078357,-0.068025,-0.097776,-0.084636,-0.098376,-0.093079,-0.079177,-0.079824,-0.059687,-0.079504,-0.042859,0.116003,-0.076315,-0.067205,-0.072556,-0.056170,0.009796,-0.066711,-0.072591,-0.093167,-0.077740,-0.090569,-0.101601,-0.091273,-0.102772,-0.110615,-0.075599,-0.025767,-0.182621,-0.126248,-0.081211,-0.248800,0.175000
19700227,0.062445,0.045317,0.076044,0.066269,0.029570,0.051261,0.070926,0.067568,0.034078,0.040455,0.055786,0.059494,0.040286,0.073398,0.067543,0.085990,0.063888,0.057824,0.042850,0.019019,0.044171,0.074640,0.138260,0.113596,0.077144,0.064395,0.069305,0.079181,-0.085524,0.071285,0.014313,0.066942,0.034979,0.054017,0.029892,0.079372,0.074923,0.076404,0.055949,0.102458,0.063693,0.047276,0.021112,0.085987,
19700331,0.011475,-0.003868,0.011340,-0.011358,-0.003865,-0.017865,0.005980,-0.034969,-0.013072,-0.035657,0.011085,-0.009244,-0.003743,-0.013025,0.002771,-0.004478,-0.015625,-0.026648,-0.009850,-0.048916,0.002614,-0.005272,0.011537,-0.024251,0.012269,-0.004204,-0.014469,-0.004131,-0.000204,-0.010573,-0.012762,0.009888,-0.025845,-0.015804,-0.041950,-0.013453,-0.001476,-0.015668,-0.041076,-0.026723,-0.014165,-0.029141,-0.022347,0.058593,-0.156863
19700430,-0.071949,-0.083305,-0.080720,-0.112840,-0.106508,-0.132220,-0.122604,-0.152260,-0.177758,-0.197396,-0.083588,-0.083833,-0.087602,-0.106564,-0.119160,-0.139078,-0.132037,-0.164461,-0.167298,-0.180879,-0.074473,-0.090871,-0.118362,-0.222427,-0.092754,-0.091189,-0.115154,-0.102131,-0.270457,-0.103104,-0.097308,-0.128957,-0.148771,-0.138001,-0.096331,-0.124152,-0.133489,-0.145464,-0.144609,-0.205235,-0.165364,-0.170770,-0.192606,-0.140459,
19700529,-0.049875,-0.040604,-0.069567,-0.049484,-0.061346,-0.078021,-0.091977,-0.059092,-0.095739,-0.153028,-0.041989,-0.067174,-0.074193,-0.054675,-0.067709,-0.086277,-0.103892,-0.104433,-0.115040,-0.118470,-0.038320,-0.069598,-0.101970,-0.094633,-0.062443,-0.050931,-0.071729,-0.107094,-0.178216,-0.065265,-0.059984,-0.061808,-0.089062,-0.099608,-0.022304,-0.089393,-0.086342,-0.085857,-0.112111,-0.141866,-0.089973,-0.137602,-0.119783,-0.125000,-0.082803
19700630,-0.048858,-0.023058,-0.033677,-0.040328,-0.075818,-0.034417,-0.073556,-0.084234,-0.098963,-0.127534,-0.047825,-0.023039,-0.064731,-0.030530,-0.058689,-0.055664,-0.071550,-0.097307,-0.085455,-0.096657,-0.037278,-0.031948,-0.025118,0.058518,-0.022460,-0.051064,-0.039077,-0.095406,-0.081085,-0.069655,-0.041433,-0.052988,-0.090383,-0.063149,-0.036097,-0.080087,-0.096620,-0.090778,-0.075647,-0.097588,-0.116942,-0.097651,-0.116353,-0.197000,
19700731,0.103656,0.074247,0.066927,0.080581,0.050180,0.048791,0.082993,0.084238,0.088582,0.045093,0.077607,0.065023,0.079599,0.046564,0.084367,0.090037,0.081331,0.078497,0.083700,0.093142,0.096932,0.065473,0.097376,0.126554,0.064477,0.081540,0.074952,0.124713,0.148205,0.028181,0.043132,0.083721,0.085677,0.107327,-0.032317,0.064541,0.099344,0.088295,0.098483,-0.035352,0.133679,0.028511,0.082133,-0.015873,
19700831,0.036936,0.025395,0.049249,0.056150,0.049614,0.060771,0.052723,0.085491,0.094436,0.088218,0.045828,0.049413,0.029303,0.050620,0.062592,0.066001,0.060717,0.087616,0.075489,0.068910,0.036857,0.012172,0.079236,0.115161,0.052029,0.044877,0.064163,0.053915,0.070426,0.083855,0.043568,0.047236,0.060638,0.031986,0.065937,0.057058,0.071500,0.059334,0.080958,0.093259,0.107250,0.115245,0.072513,0.129912,
19700930,0.014075,0.035094,0.016120,0.054595,0.048384,0.066271,0.078699,0.121863,0.145281,0.162120,0.027842,0.017036,0.045275,0.059689,0.050927,0.075266,0.087119,0.115879,0.153750,0.185462,0.026398,0.031074,0.016947,-0.054445,0.007807,0.058378,0.062530,0.128785,0.261905,0.049423,0.047655,0.047019,0.092244,0.205551,0.165666,0.089321,0.091197,0.101492,0.126150,0.475000,0.113569,0.102196,0.177294,-0.009461,
19701030,-0.008347,0.002396,-0.012839,-0.003524,-0.034443,-0.041499,-0.042113,-0.087875,-0.080515,-0.115055,-0.006227,0.009328,-0.011799,-0.026127,-0.030780,-0.026014,-0.069748,-0.055189,-0.106445,-0.105705,-0.001214,-0.009208,-0.039917,,-0.005331,-0.015841,0.004018,-0.003805,,0.002887,-0.023552,-0.050567,-0.051338,-0.155325,0.021706,-0.058283,-0.022172,-0.066840,-0.098458,0.084633,-0.059879,-0.077265,-0.110059,-0.095782,
19701130,0.062524,0.056246,0.047963,0.047218,0.050698,0.054244,0.042025,0.040289,0.026030,-0.016947,0.061626,0.052614,0.047415,0.045504,0.051927,0.036706,0.048023,0.031904,0.020708,-0.017678,0.061890,0.044594,0.066172,-0.087617,0.047566,0.046722,0.049689,0.052898,-0.044873,0.062996,0.057165,0.049642,0.041171,0.021074,0.069936,0.032726,0.026041,0.049960,0.022423,0.031289,0.021510,0.024179,-0.008725,-0.035925,
19701231,0.049434,0.072556,0.050298,0.068792,0.069056,0.059904,0.071193,0.073712,0.050511,0.049295,0.050052,0.064059,0.057227,0.064438,0.060800,0.105317,0.071893,0.061769,0.072534,0.070967,0.060999,0.059202,0.142202,0.173398,0.046176,0.064366,0.066735,0.112101,0.079920,0.053099,0.062002,0.072728,0.073930,0.029165,0.006657,0.056631,0.105357,0.072077,0.088036,0.030098,0.064447,0.031829,0.064951,0.116926,0.193615
19710129,0.028929,0.050469,0.052484,0.050286,0.058151,0.076151,0.089664,0.120058,0.129916,0.147993,0.026611,0.057096,0.045102,0.071044,0.059796,0.074266,0.079681,0.105777,0.126485,0.141479,0.033856,0.061254,0.085715,,0.052937,0.047469,0.056243,0.080799,,0.068221,0.062454,0.058164,0.077186,0.132870,0.099931,0.117196,0.103915,0.091563,0.129154,0.133416,0.148763,0.142247,0.134175,0.222222,
19710226,0.013673,0.004237,0.019262,0.037049,0.020943,0.027072,0.028054,0.015321,0.030768,0.041401,0.008109,0.014257,0.016951,0.025181,0.029229,0.028453,0.028193,0.030508,0.013117,0.047522,0.006382,0.020728,0.042855,0.187500,0.030274,0.022135,0.034499,0.026287,,0.069291,0.014989,0.024935,0.028399,0.045711,-0.004082,0.021750,0.026482,0.030063,0.005663,,-0.004126,0.029007,0.039937,0.064420,
19710331,0.030842,0.049125,0.038458,0.046013,0.063178,0.048270,0.051793,0.069427,0.058498,0.047019,0.045991,0.031519,0.037894,0.042400,0.058422,0.040946,0.066943,0.053270,0.059669,0.048063,0.039054,0.036631,0.037414,0.168711,0.045801,0.031394,0.051217,0.093338,,0.059524,0.065812,0.049734,0.055920,0.076145,0.058503,0.052179,0.052677,0.054489,0.073934,0.091954,0.074808,0.076866,0.044085,,
19710430,0.037869,0.032223,0.021071,0.027719,0.059501,0.037866,0.041042,0.038031,0.040524,0.016829,0.035300,0.028813,0.022964,0.034390,0.027784,0.049253,0.046203,0.062800,0.033810,0.016412,0.037570,0.018610,0.007578,,0.018784,0.030196,0.030543,0.036542,,0.099536,0.046630,0.041057,0.061056,-0.006527,0.006268,-0.005138,0.047316,0.049406,0.037762,0.000000,-0.018309,0.051845,0.023563,,
19710528,-0.048341,-0.034481,-0.035824,-0.033170,-0.022737,-0.038656,-0.023895,-0.029034,-0.043429,-0.054839,-0.042663,-0.042368,-0.032098,-0.027454,-0.029249,-0.019209,-0.054145,-0.036152,-0.032070,-0.050729,-0.042661,-0.054052,-0.066647,-0.045752,-0.043903,-0.028763,-0.024255,-0.050943,0.085161,-0.025584,-0.015845,-0.030566,-0.045562,-0.076601,-0.049270,-0.038525,-0.010062,-0.047134,-0.014621,,-0.084068,-0.036817,-0.051136,-0.239316,
19710630,-0.005002,0.006312,0.012262,-0.004317,0.005428,0.003963,0.008660,0.013486,-0.010090,-0.035030,0.007484,-0.000888,0.001209,0.015431,0.000051,-0.001165,0.022830,-0.000382,-0.028593,-0.020435,-0.000610,0.011455,0.034966,-0.020372,0.016751,0.000286,-0.022005,-0.007169,-0.016966,-0.033063,0.012363,0.007384,0.009415,-0.038971,-0.058218,0.030920,0.005898,0.015910,-0.020300,0.040253,-0.062013,0.006187,-0.028476,-0.064691,
19710730,-0.034361,-0.028089,-0.029345,-0.039562,-0.065697,-0.044793,-0.046197,-0.074894,-0.057035,-0.099717,-0.035778,-0.026436,-0.040431,-0.040226,-0.046085,-0.046655,-0.050744,-0.065447,-0.064488,-0.094392,-0.032050,-0.027520,-0.026509,0.036964,-0.029451,-0.031242,-0.039588,-0.082727,-0.088517,-0.059003,-0.064445,-0.043134,-0.059709,-0.084235,-0.100300,-0.062727,-0.067047,-0.049890,-0.072835,,-0.089637,-0.071346,-0.075067,-0.189189,
19710831,0.049510,0.016596,0.054052,0.022048,0.039171,0.042618,0.051969,0.058492,0.071471,0.052327,0.031678,0.038745,0.038307,0.054157,0.040178,0.043763,0.066785,0.065663,0.073566,0.043448,0.039584,0.013096,0.064116,0.125813,0.030541,0.059443,0.057324,0.087337,-0.041322,0.032289,0.047991,0.028783,0.074468,0.051407,0.026195,0.076794,0.051546,0.056734,0.060257,0.186189,0.117205,0.060346,0.062003,,
19710930,-0.004669,-0.005001,-0.009115,0.010715,-0.014681,-0.004553,-0.009465,-0.021451,-0.000429,-0.015071,-0.000126,0.000251,-0.004783,-0.015398,-0.010942,-0.012249,-0.002215,-0.016055,-0.006221,-0.013197,-0.005511,-0.001449,-0.008788,0.021521,0.012097,-0.005854,-0.006697,-0.005172,0.007276,-0.001453,-0.012960,-0.011247,-0.012722,-0.030253,-0.003857,-0.028569,-0.014880,-0.018892,0.005331,-0.014552,-0.024774,0.008853,-0.007785,-0.004122,-0.015873
19711029,-0.033358,-0.034549,-0.044364,-0.038105,-0.031161,-0.044278,-0.045330,-0.065309,-0.066711,-0.086421,-0.034684,-0.027515,-0.039827,-0.042038,-0.043003,-0.051253,-0.052948,-0.064202,-0.092457,-0.083018,-0.029309,-0.058490,-0.065091,0.050642,-0.040333,-0.038331,-0.039601,-0.094714,0.070143,-0.019363,-0.034008,-0.042386,-0.049236,-0.127115,0.008193,-0.030135,-0.060127,-0.056950,-0.104632,-0.098443,-0.043180,-0.066638,-0.081328,-0.154806,
19711130,0.009055,0.002401,-0.008548,-0.001494,0.006423,-0.003716,-0.008020,-0.010034,-0.026283,-0.038162,0.010820,0.003265,-0.009199,0.003445,0.001709,-0.011312,-0.019969,-0.015204,-0.013329,-0.048813,0.010775,-0.027703,-0.010058,-0.022957,-0.002591,-0.005427,-0.003099,-0.037327,-0.043759,0.011760,0.009155,-0.002263,-0.014552,-0.008231,0.023551,0.009438,-0.004217,-0.015276,-0.016418,-0.042711,-0.029633,-0.015860,-0.035472,-0.150943,
19711231,0.075988,0.091950,0.083858,0.090930,0.092122,0.098456,0.106151,0.099989,0.120203,0.106919,0.079304,0.085198,0.097431,0.098845,0.092004,0.098328,0.095087,0.111203,0.118911,0.124756,0.075651,0.100189,0.131713,0.234903,0.083885,0.099148,0.076573,0.114454,0.151053,0.087882,0.095272,0.100960,0.091454,0.124610,0.134512,0.096254,0.105397,0.093707,0.123226,0.071554,0.101831,0.126292,0.117272,0.146154,
19720131,0.014097,0.013709,0.035755,0.031598,0.008133,0.029686,0.037294,0.073829,0.102422,0.119712,0.026891,0.007348,0.021032,0.007692,0.033269,0.024916,0.054214,0.072378,0.084646,0.135749,0.013476,0.013937,0.069643,0.101190,0.056141,0.014539,0.043247,0.062287,,-0.004724,0.024583,0.017374,0.031841,0.257104,-0.041812,-0.010368,0.019040,0.077357,0.081239,0.024889,0.114095,0.098989,0.112021,0.173469,0.121212
19720229,0.032758,0.020604,0.021901,0.049959,0.033511,0.035523,0.036438,0.026874,0.057878,0.029423,0.015836,0.025537,0.059575,0.027571,0.040901,0.031681,0.050290,0.024595,0.036597,0.030126,0.019799,0.053438,0.098180,,0.020399,0.050505,0.033168,0.044212,,0.049701,0.029379,0.034310,0.031037,0.168986,0.085186,0.030952,0.035939,0.027859,0.039960,-0.017341,0.072910,0.082331,0.028718,-0.108911,0.032258
19720330,0.001485,0.022441,0.002021,0.012085,0.014146,0.002487,0.018411,0.011165,-0.000462,-0.030682,0.010933,0.027521,0.006933,0.012877,-0.013462,-0.005405,0.013269,0.004660,-0.005676,-0.010793,0.011218,0.025432,-0.007513,,0.021494,-0.003439,-0.014911,-0.031728,0.179856,0.037156,0.017592,-0.016083,0.014399,0.037248,-0.034713,0.048970,0.020480,0.008568,0.024169,0.059130,-0.024373,0.015155,-0.021465,0.036364,
19720428,0.004951,0.014238,-0.002607,0.010452,0.000871,0.002195,0.017893,0.007080,0.002149,0.005031,-0.001012,0.003441,0.019022,0.003843,0.018591,0.006658,0.000481,0.009126,-0.001273,-0.004207,0.004473,0.024320,-0.003339,0.020833,0.000270,0.003323,0.014413,0.007584,-0.060164,-0.021982,0.001670,0.015594,0.006745,0.023418,0.004181,0.093299,0.011585,-0.006058,0.005438,-0.147436,0.013739,0.031876,-0.004882,-0.121212,0.027027
19720531,0.022292,0.014933,0.024310,0.020317,-0.003215,0.018533,0.008557,0.007904,-0.000163,-0.006373,0.020518,0.027390,0.018880,0.019240,-0.000125,-0.000663,0.022472,0.003898,-0.008378,-0.022521,0.019089,0.014186,-0.004364,-0.068075,0.031431,0.025181,-0.011322,0.004202,0.009804,0.050009,0.010418,0.003274,-0.002084,-0.036145,-0.011017,0.004248,0.006505,0.020323,-0.023287,0.000000,-0.043196,0.025544,-0.009718,-0.163636,
